Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,ppi,cpu_brand,HDD,SSD,gpu_brand,OS
Acer,2 in 1 Convertible,13,8,1.6,128.02919806748497,1,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Workstation,15,16,2.18,135.31043204519253,0,0,146.86047800548656,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,14,8,1.8,130.09746458827107,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,17,6,2.71,123.06302815302793,0,1,129.58277471072344,AMD Processor,2000,0,AMD,Windows
Lenovo,Gaming,15,8,2.5,130.65684658866616,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,14,8,1.64,129.04401499067953,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Other
Dell,Notebook,15,8,1.98,124.27385992470435,0,0,146.86047800548656,Intel Core i5,1000,0,Intel,Other
Asus,Notebook,14,4,1.5,113.7974870402319,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,15,16,1.93,132.22155222598266,0,0,146.86047800548656,Intel Core i5,0,512,Intel,Windows
Lenovo,Notebook,14,8,1.87,126.22638293950178,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,15,8,1.9,129.97839186055523,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,2.19,113.7974870402319,0,0,104.47285665558198,AMD Processor,500,0,AMD,Windows
Mediacom,Notebook,14,4,1.4,112.4168746949984,0,1,161.72539083525606,Other Intel Processor,32,0,Intel,Windows
HP,Notebook,17,8,2.63,130.1861228827406,0,0,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Ultrabook,14,8,1.17,134.1910693551868,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
HP,2 in 1 Convertible,13,8,1.58,125.94214869798826,1,1,120.54560383336381,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,14,8,1.32,132.80343250607032,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,17,32,4.36,143.30367314797317,0,0,259.1655494214469,Intel Core i7,1000,1000,Nvidia,Windows
MSI,Gaming,17,8,2.7,131.55857229217978,0,0,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,15,4,1.9,119.64584361505912,0,0,104.47285665558198,Intel Core i5,1000,0,Intel,Other
Dell,Notebook,15,8,2.2,124.15986072909432,0,0,146.86047800548656,Intel Core i5,1000,128,AMD,Windows
Dell,2 in 1 Convertible,13,4,1.71,122.9546513143284,1,0,169.45439769863833,Intel Core i3,1000,0,Intel,Windows
Dell,Notebook,15,8,2.32,121.8237718829677,0,0,104.47285665558198,Intel Core i5,1000,0,AMD,Other
HP,Notebook,15,4,2.1,119.62418792769297,0,0,146.86047800548656,AMD Processor,1000,0,AMD,Windows
Acer,Gaming,17,16,4.2,135.807133392119,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,12,2.25,122.9546513143284,0,0,104.47285665558198,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,15,6,2.1,122.97301006967926,0,0,146.86047800548656,AMD Processor,1000,128,AMD,Windows
Acer,Notebook,15,4,2.4,121.19838844529633,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,13,8,1.44,127.56067730387191,0,1,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,15,4,1.85,125.1028780562426,0,0,146.86047800548656,Intel Core i7,1000,0,Intel,Windows
HP,Workstation,15,16,2.6,138.43367298841574,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,13,8,1.55,123.13461698966763,1,0,169.45439769863833,Intel Core i5,1000,0,Intel,Windows
MSI,Gaming,15,16,1.8,136.73888677732032,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,15,4,2.4,117.57427091103844,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Dell,Notebook,15,8,2.0,130.25437644743084,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,15,8,2.0,123.24135606211216,0,0,104.47285665558198,Intel Core i3,0,256,Intel,Windows
Toshiba,Notebook,14,8,1.25,133.0826299970091,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.7,128.02919806748497,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Workstation,15,16,2.5,142.0838925950396,0,1,293.7209560109731,Intel Core i7,0,1000,Nvidia,Windows
Acer,Notebook,14,2,1.68,114.99755543319384,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Other
Samsung,Ultrabook,13,16,0.81,133.9254703665453,0,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,8,1.86,120.76957573431658,0,0,146.86047800548656,Intel Core i3,0,256,Intel,Windows
Dell,Notebook,14,8,1.6,129.44468138370377,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Workstation,17,16,3.0,145.44256190030077,0,1,129.58277471072344,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Netbook,11,4,1.4,119.2828602555056,1,0,142.46298634852087,Other Intel Processor,0,128,Intel,Windows
HP,Notebook,15,8,1.84,135.59247478464496,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,15,4,2.45,121.61211967154033,0,0,104.47285665558198,Intel Core i5,1000,0,Nvidia,Other
Lenovo,Ultrabook,14,4,1.7,129.1194060093082,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,15,4,2.37,126.12755026451141,0,0,104.47285665558198,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.3,130.17618211324339,1,1,282.4239961643972,Intel Core i5,0,256,Intel,Windows
HP,Notebook,15,8,2.2,129.15159784113894,0,1,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
HP,Workstation,15,8,2.59,133.28034008771158,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,15,16,4.42,140.4408020213717,0,1,293.7209560109731,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,15,4,2.1,122.01142567260507,0,0,104.47285665558198,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,15,8,2.5,128.5926159909745,0,1,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,12,16,1.18,135.33575963771358,0,0,183.5755975068582,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,12,8,1.1,133.26519454532402,1,0,240.37008503093261,Intel Core i5,0,256,Intel,Other
Asus,Ultrabook,13,8,1.2,129.46856673105455,0,1,282.4239961643972,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,13,4,1.65,126.11507257541922,0,0,120.54560383336381,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,13,4,1.6,123.06302815302793,0,0,120.54560383336381,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,17,4,2.8,119.16653472625121,0,0,92.18193234316057,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,15,16,2.72,129.15159784113894,1,1,293.7209560109731,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,13,8,1.31,133.56321890736663,1,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,15,4,2.1,113.7974870402319,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Other
Dell,Notebook,15,16,2.3,130.0010319677369,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,15,16,1.71,134.9497530868193,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,14,4,1.75,128.27397403855886,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,15,8,2.62,129.15159784113894,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,12,4,1.26,130.60972527832686,0,0,130.59107081947747,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,15,12,2.3,125.97562152482448,1,0,146.86047800548656,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,15,16,2.5,138.19288613044574,0,0,293.7209560109731,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,14,4,1.8,122.71681572014505,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,14,16,1.95,140.56323094566974,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,15,8,2.0,121.67070462736692,0,0,146.86047800548656,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,17,32,4.42,143.07451138843155,0,1,129.58277471072344,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,17,16,4.3,138.09323889343867,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,14,16,1.47,134.71858133815905,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,15,8,2.2,114.96203720964016,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Other
Lenovo,Ultrabook,14,16,1.7,137.8350350991628,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,14,16,1.6,135.53655785428802,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,15,8,2.2,129.04401499067953,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,15,4,2.4,128.02919806748497,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,17,16,4.2,137.8350350991628,0,1,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,15,8,2.62,127.86313822012309,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,15,8,2.24,131.47542196980064,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,14,4,1.22,109.27506078090919,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.37,136.0180575735262,1,1,169.45439769863833,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,15,8,2.08,127.54848009221244,1,0,146.86047800548656,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,12,8,0.92,129.83783840805086,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,14,8,1.42,137.99264567262063,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,14,4,1.63,113.8366947792264,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,15,8,1.95,125.56179804926337,0,0,104.47285665558198,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.38,131.5629926942607,1,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,15,8,2.0,124.48247252910811,0,0,146.86047800548656,Intel Core i3,0,256,AMD,Windows
HP,Workstation,15,8,3.14,136.57154960854263,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,15,8,2.37,129.15159784113894,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,13,8,1.29,132.80343250607032,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,8,2.06,134.61813616022178,1,0,293.7209560109731,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,11,4,1.63,124.56198451464391,0,0,142.46298634852087,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,12,8,1.26,131.90674039555597,0,0,130.59107081947747,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,15,4,2.1,125.11789171538379,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,8,2.04,122.58659561297114,0,0,104.47285665558198,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,15,16,2.62,134.1376643159307,0,0,293.7209560109731,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,15,4,2.4,122.20629011093463,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,17,12,3.74,134.61813616022178,0,1,129.58277471072344,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,17,16,2.9,138.41421365529231,0,0,129.58277471072344,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,13,8,0.81,132.80343250607032,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,8,1.98,127.5730916596892,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,8,2.18,125.2650269728161,0,0,146.86047800548656,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,14,8,1.32,135.33575963771358,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,12,16,1.29,134.9497530868193,1,1,367.1511950137164,Intel Core i7,0,512,Intel,Windows
HP,Netbook,11,4,1.23,116.81093158057452,0,0,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Dell,Gaming,17,16,4.36,138.84475602131536,0,1,129.58277471072344,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,14,4,1.76,124.73463257822225,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.1,119.64584361505912,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,14,4,1.25,129.05495946156248,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,14,8,1.13,138.8164263095247,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,15,8,2.4,130.17618211324339,0,0,146.86047800548656,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,14,8,1.13,135.43664601645364,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,14,4,1.75,119.86244876162603,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,13,8,1.1,131.64130166130514,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,14,4,1.76,121.73315216907257,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,11,4,1.35,115.8567076932585,0,1,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Acer,Notebook,14,8,1.5,122.39797948761682,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,17,32,3.49,148.09515065069886,1,0,259.1655494214469,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,14,16,1.1,136.76426725505698,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,15,4,2.1,120.32496576523783,0,0,146.86047800548656,Intel Core i5,1000,0,Nvidia,Other
Lenovo,Notebook,14,8,1.7,130.04804387223066,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,14,8,1.32,133.93269918397704,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,15,16,3.21,140.04739042448838,0,0,146.86047800548656,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,17,16,2.9,138.43367298841574,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,15,4,2.0,123.31187118562828,0,0,104.47285665558198,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,14,4,1.5,114.81820280510955,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Other
Asus,Notebook,15,8,2.3,121.83350669989385,0,0,146.86047800548656,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,17,16,2.73,134.9497530868193,0,0,129.58277471072344,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,17,32,4.42,141.2485806149636,0,1,129.58277471072344,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,17,8,2.63,126.93137816365852,0,0,107.98564559226952,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,15,8,2.18,124.077574357157,0,0,104.47285665558198,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,14,8,1.54,135.4051601953126,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,15,4,2.18,124.48247252910811,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,11,4,1.4,122.32174992681206,1,0,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Asus,Ultrabook,13,8,1.45,128.34304621201096,0,1,169.45439769863833,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,13,8,1.28,137.72192503707572,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,14,8,1.54,132.55767803613907,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,15,4,1.86,113.8366947792264,0,0,104.47285665558198,Other Intel Processor,0,128,Intel,Other
Asus,Gaming,15,16,2.1,135.58619738120575,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,17,8,2.83,126.33486323855381,0,0,129.58277471072344,Intel Core i7,1000,0,AMD,Other
Lenovo,Ultrabook,14,8,1.96,135.61093882361345,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,15,8,2.3,125.22301542981637,0,1,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,15,8,1.9,127.37544327162239,0,0,146.86047800548656,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,15,4,2.0,118.62023739702805,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,13,8,1.28,139.09557796256462,1,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,13,8,1.62,122.9546513143284,1,0,169.45439769863833,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,119.13315376593852,0,0,146.86047800548656,Intel Core i3,1000,0,Intel,Other
Lenovo,Notebook,15,8,2.3,126.13819782111256,0,1,146.86047800548656,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,15,8,1.84,131.5629926942607,0,0,146.86047800548656,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,13,4,1.05,130.99114177296104,0,0,169.45439769863833,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,15,8,2.5,128.23928528220162,0,1,146.86047800548656,Intel Core i5,1000,0,Nvidia,Other
Dell,Ultrabook,13,16,1.29,137.5292161981184,1,0,282.4239961643972,Intel Core i7,0,512,Intel,Windows
HP,Notebook,15,4,2.07,126.93137816365852,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,13,8,1.2,129.10872301375682,0,0,120.54560383336381,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,13,8,1.37,135.89807378463072,1,1,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,14,8,1.56,126.82755019388749,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,15,8,2.23,134.81159582676833,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,15,4,2.38,128.67094604729877,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,119.3814629574494,0,0,146.86047800548656,Intel Core i3,1000,0,AMD,Other
Toshiba,Notebook,15,8,2.0,131.89831173416556,0,1,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,13,4,1.44,124.41865401091229,0,1,169.45439769863833,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,15,16,1.23,135.27227841506166,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,12,8,1.6,134.21448053757453,0,0,183.5755975068582,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,15,4,2.0,117.23121162535298,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Other
Xiaomi,Ultrabook,13,8,1.28,127.25023484778802,0,1,169.45439769863833,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,15,4,2.18,126.96384912410736,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,15,4,2.04,125.97562152482448,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,13,4,1.28,134.28391631013673,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,15,4,2.3,123.58655566626574,1,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,14,4,1.65,115.62237568004872,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,15,8,2.2,123.31187118562828,0,1,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,4,2.2,116.31181786275474,0,0,104.47285665558198,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,13,4,1.28,134.9497530868193,1,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.18,118.79451370259142,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Other
Asus,Gaming,17,12,2.2,131.7439422457266,0,0,129.58277471072344,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,11,4,1.25,113.75814820038687,0,1,142.46298634852087,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,17,4,2.8,116.6265277021775,0,0,107.98564559226952,AMD Processor,500,0,AMD,Windows
HP,Notebook,14,4,1.95,130.80669309829617,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,13,16,1.42,131.99117007062782,1,0,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,15,8,1.17,134.27690016839216,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,14,8,1.32,134.9497530868193,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,17,16,2.43,139.50222426786377,0,1,259.1655494214469,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,13,8,1.05,132.61365038331672,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,15,8,2.62,127.1746552961256,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Other
HP,Notebook,15,8,2.04,126.80157206855263,0,0,146.86047800548656,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,15,4,2.18,122.30234538362262,0,0,104.47285665558198,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,15,8,1.9,127.25023484778802,0,0,146.86047800548656,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,13,8,1.24,136.27263790525717,1,0,282.4239961643972,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,17,32,3.58,130.9361964923202,0,1,129.58277471072344,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,13,16,1.22,133.9254703665453,1,0,169.45439769863833,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,14,8,1.13,136.48062341400438,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,15,8,1.95,135.97617417313094,0,1,146.86047800548656,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,15,16,1.08,136.76426725505698,1,1,146.86047800548656,Intel Core i7,0,512,Intel,Windows
HP,Netbook,12,8,1.26,132.67725185545575,0,0,183.5755975068582,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,15,4,2.2,115.98845764139183,0,1,146.86047800548656,Other Intel Processor,0,0,Intel,Other
Lenovo,Notebook,15,8,2.6,125.2527191279503,0,1,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,14,8,0.98,135.58619738120575,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,14,8,1.6,130.2349681572928,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,12,8,1.09,141.35196070069705,1,0,367.1511950137164,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,15,6,2.2,125.2527191279503,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,15,8,2.04,128.26227801417798,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,15,4,2.4,119.86244876162603,0,0,146.86047800548656,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,13,4,1.44,126.55037234534988,0,0,169.45439769863833,Intel Core i5,0,128,Intel,Windows
HP,Notebook,13,8,1.49,127.56067730387191,0,0,169.45439769863833,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,17,16,2.7,133.56321890736663,0,0,129.58277471072344,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,15,16,2.6,131.5629926942607,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,15,8,2.2,129.37332453373728,0,0,146.86047800548656,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,15,4,2.18,123.58977972153241,0,0,104.47285665558198,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,15,8,1.84,131.1004386998227,0,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,13,8,1.39,129.67504010760373,1,0,282.4239961643972,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,15,16,2.4,136.04794714899958,0,1,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,13,8,1.37,135.11865638867707,1,1,169.45439769863833,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,15,4,1.95,124.33695403492851,0,0,104.47285665558198,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,12,8,1.36,133.93269918397704,0,1,183.5755975068582,Intel Core i7,0,256,Intel,Windows
HP,Notebook,15,8,2.31,129.83783840805086,0,0,146.86047800548656,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.18,123.97943719914976,0,0,104.47285665558198,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,14,4,1.95,129.67504010760373,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,15,4,2.2,114.22389310605722,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,12,4,1.26,133.4152203043178,0,0,183.5755975068582,Intel Core i5,500,0,Intel,Windows
HP,Notebook,15,4,1.86,113.43249716891577,0,0,104.47285665558198,Other Intel Processor,1000,0,Intel,Other
Lenovo,2 in 1 Convertible,13,16,1.3,134.9497530868193,1,1,282.4239961643972,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,14,4,1.47,129.2157184481344,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,12,8,1.26,134.06735738456683,0,0,183.5755975068582,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,15,4,2.18,121.19009008572819,0,0,104.47285665558198,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,15,8,2.2,130.17618211324339,0,0,146.86047800548656,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,14,8,1.36,133.85387996051978,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,17,16,4.36,139.97666782789565,0,0,172.77703294763126,Intel Core i7,1000,512,Nvidia,Windows
